AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;38.308;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004;28.724;14.343;32.736000000000004;32.736000000000004;32.736000000000004;14.343;32.736000000000004;32.736000000000004;32.736000000000004;32.736000000000004
34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;43.0;34.989999999999995;34.989999999999995;34.989999999999995;34.989999999999995;28.725;16.5;34.989999999999995;34.989999999999995;34.989999999999995;16.5;24.768;24.768;34.989999999999995;34.989999999999995
33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;33.795;43.0;33.795;33.795;33.795;33.795;27.869999999999997;16.662;33.795;33.795;33.795;16.662;21.943;21.943;33.795;33.795
31.999000000000002;33.231;32.442;32.177;31.675;31.437;31.437;31.802999999999997;31.802999999999997;32.442;31.437;32.442;32.452;32.442;32.442;32.442;32.442;32.442;43.0;32.442;31.802999999999997;31.802999999999997;30.005000000000003;27.797000000000004;17.674;32.442;32.016000000000005;32.077;17.674;22.668;22.668;31.437;31.437
29.04;27.723000000000003;28.85;28.841;28.386000000000003;27.415;27.415;27.415;27.415;27.723000000000003;27.415;28.85;28.883999999999997;29.04;29.04;29.04;29.04;29.04;38.308;29.04;27.415;27.415;27.063;23.233;18.261000000000003;28.85;28.770999999999997;28.808;18.261000000000003;21.735;21.735;27.415;27.415
26.631999999999998;26.631999999999998;26.631999999999998;26.631999999999998;26.631999999999998;25.993000000000002;25.993000000000002;27.555;27.555;26.631999999999998;26.631999999999998;27.177;26.631999999999998;28.689999999999998;28.689999999999998;28.689999999999998;28.689999999999998;28.689999999999998;38.308;28.689999999999998;27.555;27.555;26.631999999999998;20.102;17.130000000000003;26.631999999999998;26.631999999999998;26.631999999999998;17.130000000000003;25.993000000000002;25.993000000000002;25.993000000000002;25.993000000000002
26.992;26.992;26.992;26.992;26.992;26.992;26.992;26.992;26.992;26.992;26.992;27.142000000000003;26.992;28.405;28.405;28.405;28.405;28.405;28.405;28.405;26.992;26.992;26.992;20.103;15.891;26.992;26.992;26.992;15.891;24.991;24.991;24.991;26.345
22.603;22.603;22.603;22.603;22.603;22.603;22.603;22.603;22.603;22.603;22.603;25.951999999999998;22.603;27.02;27.02;27.02;27.02;27.02;27.02;27.02;22.603;22.603;22.603;19.996000000000002;15.645;22.603;22.603;22.603;15.645;19.997;19.997;19.997;22.061
21.277;21.277;21.277;21.277;21.277;21.212;21.212;21.277;21.277;21.277;21.277;27.552;21.277;28.966;28.966;28.966;28.966;28.966;28.966;28.966;21.277;21.277;21.277;20.803;13.941999999999998;21.277;21.277;21.277;13.941999999999998;20.767;20.767;20.767;20.767
21.07;21.07;21.07;21.07;21.07;21.07;20.564;21.07;21.07;21.07;21.07;27.24;21.07;27.24;27.24;27.24;27.24;27.24;27.24;27.24;21.07;21.07;21.07;20.611;10.5;21.07;21.07;21.07;10.5;20.564;20.564;20.564;20.564
20.206;21.43;20.169999999999998;20.28;19.997999999999998;19.913;19.436;19.973;19.973;22.28;19.913;24.0;20.141;24.0;24.0;24.0;24.0;24.0;24.0;24.0;19.973;19.973;20.009999999999998;19.973;11.11;20.169999999999998;20.079;20.346;11.11;19.436;19.436;19.436;19.436
20.0;20.0;20.0;20.0;20.0;20.0;19.52;20.0;20.0;20.0;20.0;22.02;20.0;22.02;22.02;22.02;22.02;22.02;22.02;22.02;20.0;20.0;20.0;20.0;10.495999999999999;20.0;20.0;20.0;10.495999999999999;19.52;19.52;19.52;19.52
19.799;19.799;19.799;19.799;19.799;19.799;19.324;19.799;19.799;19.799;19.799;19.865000000000002;19.799;19.865000000000002;19.865000000000002;19.865000000000002;19.865000000000002;19.865000000000002;19.865000000000002;19.865000000000002;19.799;19.799;19.799;19.799;10.418000000000001;19.799;19.799;19.799;10.418000000000001;19.324;19.324;19.324;19.324
21.194;21.194;21.194;21.194;21.194;21.194;20.294999999999998;21.194;21.194;21.194;21.194;21.476;21.194;21.476;21.476;21.476;21.476;21.476;21.476;21.476;21.194;21.194;21.194;19.884;10.451;21.194;21.194;21.194;10.451;20.294999999999998;20.294999999999998;20.294999999999998;20.294999999999998
21.494;21.494;21.494;21.494;21.494;21.494;20.978;21.494;21.494;21.494;21.494;26.0;21.494;26.0;26.0;26.0;26.0;26.0;26.0;26.0;21.494;21.494;21.494;20.471;12.1;21.494;21.494;21.494;12.1;19.66;19.66;19.66;20.978
22.807;22.807;22.807;22.807;22.807;22.807;22.807;23.597;23.597;22.807;22.807;24.343;22.807;27.275;27.275;27.275;27.275;27.275;27.275;27.275;23.597;23.597;22.807;21.34;12.5;22.807;22.807;22.807;12.5;18.996000000000002;18.996000000000002;18.996000000000002;22.259999999999998
26.496;26.496;26.496;26.496;26.496;26.496;26.496;30.601;30.601;26.496;26.496;26.496;26.496;29.32;29.32;29.32;29.32;29.32;29.32;29.32;30.601;30.601;26.496;22.9;13.593;26.496;26.496;26.496;13.593;16.255000000000003;16.255000000000003;21.0;25.861
27.994;27.988;25.797000000000004;27.880000000000003;28.0;27.99;27.99;29.999000000000002;29.999000000000002;27.986;27.99;25.797000000000004;28.044999999999998;29.785000000000004;29.785000000000004;29.785000000000004;29.785000000000004;29.785000000000004;29.785000000000004;29.785000000000004;29.999000000000002;29.999000000000002;27.988999999999997;25.756;13.941999999999998;25.797000000000004;28.006999999999998;27.954;13.941999999999998;17.609;17.609;27.318;27.318
25.782999999999998;25.782999999999998;25.782999999999998;25.782999999999998;25.782999999999998;25.782999999999998;25.782999999999998;29.000999999999998;29.000999999999998;25.782999999999998;25.782999999999998;25.782999999999998;25.782999999999998;29.03;29.03;29.03;29.03;29.03;29.03;29.03;29.000999999999998;29.000999999999998;25.782999999999998;25.782999999999998;12.097;25.782999999999998;25.782999999999998;25.782999999999998;12.097;17.213;17.213;25.782999999999998;25.782999999999998
25.402;25.336000000000002;25.362000000000002;25.403;25.404;25.332;25.332;29.999000000000002;29.999000000000002;25.342;25.332;25.362000000000002;25.437;26.784;26.784;26.784;26.784;26.784;26.784;26.784;29.999000000000002;29.999000000000002;25.330000000000002;25.555;10.418000000000001;25.362000000000002;25.452;25.403;10.418000000000001;16.785;16.785;25.332;25.332
24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;28.000999999999998;28.000999999999998;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;28.000999999999998;28.000999999999998;24.999000000000002;24.999000000000002;10.265;24.999000000000002;24.999000000000002;24.999000000000002;10.265;14.777000000000001;14.777000000000001;24.999000000000002;24.999000000000002
23.983;23.741;24.0;24.0;23.983;23.741;23.741;27.000999999999998;27.000999999999998;23.775;23.741;24.0;24.097;24.0;24.0;24.0;24.0;22.366;24.0;24.0;27.000999999999998;27.000999999999998;23.741;24.538999999999998;10.495999999999999;24.0;24.147;24.0;10.495999999999999;14.745;14.745;23.741;23.741
25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;29.999000000000002;29.999000000000002;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.761000000000003;25.712;25.761000000000003;25.761000000000003;29.999000000000002;29.999000000000002;25.761000000000003;25.761000000000003;10.451;25.761000000000003;25.761000000000003;25.761000000000003;10.451;15.311000000000002;15.311000000000002;25.761000000000003;25.761000000000003
26.401999999999997;26.401999999999997;26.401999999999997;26.401999999999997;26.401999999999997;26.401999999999997;26.401999999999997;30.808999999999997;30.808999999999997;26.401999999999997;26.401999999999997;26.78;26.401999999999997;26.78;26.78;26.78;26.78;26.78;26.78;26.78;30.808999999999997;30.808999999999997;26.401999999999997;26.401999999999997;10.451;26.401999999999997;26.401999999999997;26.401999999999997;10.451;15.354;15.354;26.401999999999997;26.401999999999997
28.82;28.82;28.82;28.82;28.82;28.82;28.82;32.263;32.263;28.82;28.82;28.82;28.82;28.82;28.82;28.82;28.82;28.82;28.82;28.82;32.263;32.263;28.82;28.82;14.399000000000001;28.82;28.82;28.82;14.399000000000001;17.455000000000002;17.455000000000002;28.82;28.82
31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;32.992000000000004;32.992000000000004;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;31.592000000000002;32.992000000000004;32.992000000000004;31.592000000000002;29.649;15.575999999999999;31.592000000000002;31.592000000000002;31.592000000000002;15.575999999999999;17.071;17.071;31.592000000000002;31.592000000000002
30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;40.048;30.610000000000003;30.610000000000003;30.610000000000003;30.610000000000003;28.880000000000003;16.988999999999997;30.610000000000003;30.610000000000003;30.610000000000003;16.988999999999997;14.619;14.619;30.610000000000003;30.610000000000003
27.008;27.008;27.008;27.008;27.008;27.008;27.008;28.422000000000004;28.422000000000004;27.008;27.008;28.593;27.008;29.785000000000004;29.785000000000004;29.785000000000004;29.785000000000004;29.785000000000004;42.0;29.785000000000004;28.422000000000004;28.422000000000004;27.008;25.788;17.130000000000003;27.008;27.008;27.008;17.130000000000003;14.469999999999999;14.469999999999999;27.008;27.008
23.222;23.222;23.222;23.222;23.222;23.222;23.222;27.968;27.968;23.222;23.222;24.2;23.222;27.029000000000003;27.029000000000003;27.029000000000003;27.029000000000003;27.029000000000003;33.0;27.029000000000003;27.968;27.968;23.222;23.222;17.500999999999998;23.222;23.222;23.222;17.500999999999998;14.471;14.471;23.222;23.222
21.337;21.337;21.337;21.337;21.337;20.825;20.825;30.0;30.0;21.337;21.337;22.014;21.337;25.5;25.5;25.5;25.5;25.5;25.5;25.5;30.0;30.0;21.337;20.72;17.082;21.337;21.337;21.337;17.082;14.812000000000001;14.812000000000001;20.825;20.825
20.0;20.0;20.0;20.0;20.0;20.0;20.0;24.673;24.673;20.0;20.0;20.0;20.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;24.673;24.673;20.0;20.0;15.575999999999999;20.0;20.0;20.0;15.575999999999999;19.52;19.52;19.52;19.52
17.369;17.369;17.369;17.369;17.369;16.952;16.952;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;17.369;15.024000000000001;17.369;17.369;17.369;15.024000000000001;16.952;16.952;16.952;16.952
14.488;14.488;14.488;14.488;14.488;14.141;14.141;18.428;18.428;14.488;14.488;18.8;14.488;18.8;18.8;18.8;18.8;17.634;18.8;18.8;18.428;18.428;14.488;14.936000000000002;14.058000000000002;14.488;14.488;14.488;14.058000000000002;14.141;14.141;14.141;14.141
13.5;13.5;13.5;13.5;13.5;13.5;13.5;14.909;14.909;13.5;13.5;14.366;13.5;14.366;14.366;14.366;14.366;4.0;14.366;14.366;14.909;14.909;13.5;14.999;13.5;13.5;13.5;13.5;13.5;13.24;13.24;13.24;13.24
12.201;12.201;12.201;12.201;12.201;12.201;12.201;14.312999999999999;14.312999999999999;12.201;12.201;12.202;12.201;12.201;12.201;12.201;12.201;0.01;12.201;12.201;14.312999999999999;14.312999999999999;12.201;15.934999999999999;12.201;12.201;12.201;12.201;12.201;12.201;12.201;12.201;12.201
9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;14.309999999999999;14.309999999999999;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;0.0;9.940000000000001;9.940000000000001;14.309999999999999;14.309999999999999;9.940000000000001;15.655000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001
9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;14.903;14.903;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;0.01;9.940000000000001;9.940000000000001;14.903;14.903;9.940000000000001;15.781;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001;9.940000000000001
10.564;10.564;10.564;10.564;10.564;10.564;10.564;17.990000000000002;17.990000000000002;10.564;10.564;10.564;10.564;10.564;16.0;10.564;16.0;4.0;10.564;10.564;17.990000000000002;17.990000000000002;10.564;15.440999999999999;9.940000000000001;10.564;10.564;10.564;9.940000000000001;10.564;10.564;10.564;10.564
12.953999999999999;12.901;12.981;12.966;12.956999999999999;12.5;12.5;17.990000000000002;17.990000000000002;12.906;12.9;12.981;12.982;14.6;14.6;14.6;14.6;14.6;14.6;14.6;17.990000000000002;17.990000000000002;12.896;14.995;10.1;12.981;12.994;12.959;10.1;12.5;12.5;12.5;12.5
14.388;13.675999999999998;14.753;14.559999999999999;14.402000000000001;13.252;13.252;17.825;17.825;13.866;13.675999999999998;14.753;14.752;22.880000000000003;22.880000000000003;22.880000000000003;22.880000000000003;18.121000000000002;22.880000000000003;22.880000000000003;17.825;17.825;13.675999999999998;16.227;11.2;14.753;14.916;14.468;11.2;13.252;13.252;13.252;13.252
15.229;14.105;16.0;15.666;15.4;13.547999999999998;13.547999999999998;22.481;22.481;14.422;14.134;16.0;16.000999999999998;23.64;23.64;23.64;23.64;17.634;23.64;23.64;22.481;22.481;14.01;18.54;10.8;16.0;16.272;15.503;10.8;13.547999999999998;13.547999999999998;13.547999999999998;13.547999999999998
16.983;15.791999999999998;18.112000000000002;17.621000000000002;17.171;14.700999999999999;14.700999999999999;25.553;25.553;15.913;15.177000000000001;18.112000000000002;18.109;23.6;23.6;23.6;23.6;17.634;23.6;23.6;25.553;25.553;15.99;20.402;10.08;18.112000000000002;18.505000000000003;17.391;10.08;13.495;13.495;14.700999999999999;14.700999999999999
17.327;17.584;17.968;17.695;17.121000000000002;14.982;14.982;26.349;26.349;17.327;15.35;21.0;17.945;21.0;21.0;21.0;21.0;4.0;21.0;21.0;26.349;26.349;19.846;20.582;9.5;17.968;18.169999999999998;17.572;9.5;12.999;12.999;14.982;14.982
19.53;20.087;19.75;19.596;18.66;15.953;15.953;25.27;25.27;19.53;16.353;22.683;19.732;22.683;22.683;22.683;22.683;4.0;22.683;22.683;25.27;25.27;24.36;20.804;9.2;19.75;19.805;19.53;9.2;12.484;12.484;15.953;15.953
19.324;19.951;19.554;19.391;18.401;15.578999999999999;15.578999999999999;25.499000000000002;25.499000000000002;19.324;15.962;23.580000000000002;19.534;23.580000000000002;23.580000000000002;23.580000000000002;24.36;6.95;23.580000000000002;23.580000000000002;25.499000000000002;25.499000000000002;24.4;21.184;9.237;19.554;19.613;19.324;9.237;11.841;11.841;15.578999999999999;15.578999999999999
19.169999999999998;20.0;19.36;19.228;18.0;15.184000000000001;15.184000000000001;25.0;25.0;19.169999999999998;15.184000000000001;19.36;19.303;19.36;19.36;19.36;19.36;9.719;19.36;19.36;25.0;25.0;25.695999999999998;21.288999999999998;9.940000000000001;19.36;19.327;19.165;9.940000000000001;11.343;11.343;15.184000000000001;15.184000000000001
19.801;20.662;19.81;19.607;18.447;15.713;15.713;27.907999999999998;27.907999999999998;19.801;15.713;20.0;19.801;20.0;20.0;20.0;20.0;18.121000000000002;20.0;20.0;27.907999999999998;27.907999999999998;26.107;21.433;10.0;19.81;19.801;19.607;10.0;11.885;11.885;15.713;15.713
20.116;21.152;20.466;20.116;18.884;15.8;15.8;32.207;32.207;20.116;15.8;23.805;20.452;23.805;23.805;23.805;23.805;23.805;23.805;23.805;32.207;32.207;26.314;21.675;10.0;20.466;20.452;20.116;10.0;12.199;12.199;15.8;15.8
22.807;21.016;23.633000000000003;23.122;21.535;16.572;16.572;29.51;29.51;20.033;17.089;26.861;23.688;26.861;26.861;26.861;26.861;26.861;26.861;26.861;29.51;29.51;25.0;22.307;11.295;23.633000000000003;23.923;22.807;11.295;12.401;12.401;16.572;16.572
22.931;23.532;25.349;24.456;23.0;17.451;17.451;31.982;31.982;22.189;18.009999999999998;27.038999999999998;25.333000000000002;27.038999999999998;27.038999999999998;27.038999999999998;27.038999999999998;27.038999999999998;27.038999999999998;27.038999999999998;31.982;31.982;28.99;22.487000000000002;14.502;25.349;26.088;24.032;14.502;12.362;12.362;17.451;17.451
23.536;27.095;25.054;24.558;22.872999999999998;17.481;17.481;30.0;30.0;25.053;18.04;28.135;24.987000000000002;28.135;28.135;28.135;28.135;28.135;28.135;28.135;30.0;30.0;33.592;22.377000000000002;15.6;25.054;25.487000000000002;24.34;15.6;11.833;11.833;17.481;17.481
22.22;24.73;23.375;23.003999999999998;21.764;16.321;16.321;27.083999999999996;27.083999999999996;23.261000000000003;18.188;28.82;23.326;28.82;28.82;28.82;28.82;28.82;28.82;28.82;27.083999999999996;27.083999999999996;29.444;22.307;15.627;23.375;23.693;22.826;15.627;11.626000000000001;11.626000000000001;16.321;16.321
20.363999999999997;21.449;22.14;21.466;20.101;15.241;15.241;27.755000000000003;27.755000000000003;20.256;15.728;28.526;22.116999999999997;28.526;28.526;28.526;28.526;28.526;28.526;28.526;27.755000000000003;27.755000000000003;26.79;20.758000000000003;15.372;22.14;22.741;21.119;15.372;11.629000000000001;11.629000000000001;15.241;15.241
18.921;21.0;20.573;19.952;18.319;12.711;12.711;25.961000000000002;25.961000000000002;19.719;13.51;27.7;20.526;27.7;27.7;27.7;27.7;27.7;27.7;27.7;25.961000000000002;25.961000000000002;29.296;20.334;14.571000000000002;20.573;21.116;19.705000000000002;14.571000000000002;12.027;12.027;12.711;12.711
17.874000000000002;21.387999999999998;17.881;17.955000000000002;17.105;12.949000000000002;9.834999999999999;19.996000000000002;19.996000000000002;19.978;15.504;26.863;17.825;26.863;26.863;26.863;26.863;26.863;26.863;26.863;19.996000000000002;19.996000000000002;27.99;18.475;13.5;17.881;17.816;18.009;13.5;9.834999999999999;9.834999999999999;9.834999999999999;9.834999999999999
16.834;20.946;16.4;16.77;15.850999999999999;12.132;8.378;15.628;15.628;21.443;15.007;24.272;16.314;24.272;24.272;24.272;24.272;24.272;24.272;24.272;15.628;15.628;19.990000000000002;15.628;10.8;16.4;16.104;16.945;10.8;8.378;8.378;8.378;8.378
16.076;24.1;14.744;15.691999999999998;13.15;12.612;12.612;12.612;12.612;24.898;12.922;23.255000000000003;14.5;25.52;25.52;25.52;25.52;25.52;25.52;25.52;12.612;12.612;32.0;16.571;9.991;14.744;13.909;16.273;9.991;12.612;12.612;12.612;12.612
14.052000000000001;17.448;13.652000000000001;13.904;13.248;12.641;12.641;13.012;13.012;16.543;13.046000000000001;18.5;13.59;24.5;24.5;24.5;24.5;24.5;24.5;24.5;13.012;13.012;22.85;15.258000000000001;9.237;13.652000000000001;13.424000000000001;14.059999999999999;9.237;12.641;12.641;12.641;12.641
14.666999999999998;18.993000000000002;13.813999999999998;14.461000000000002;12.772;12.373999999999999;12.245999999999999;12.419;12.419;20.384999999999998;12.77;15.765;13.651;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;12.419;12.419;20.990000000000002;14.937000000000001;9.0;13.813999999999998;13.261000000000001;14.828;9.0;12.245999999999999;12.245999999999999;12.245999999999999;12.245999999999999
13.434999999999999;17.898;12.821000000000002;13.225;12.181999999999999;11.958;11.545;11.837;11.837;17.216;11.958;17.796;12.723;22.61;22.61;22.61;22.61;22.61;22.61;22.61;11.837;11.837;24.59;14.383000000000001;8.618;12.821000000000002;12.463;13.469;8.618;11.545;11.545;11.545;11.545
13.66;17.509999999999998;13.165000000000001;13.463;12.690999999999999;11.635;11.635;14.318000000000001;14.318000000000001;16.478;12.007;23.1;13.093;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;23.637999999999998;14.318000000000001;14.318000000000001;22.503999999999998;16.075;7.958;13.165000000000001;12.894;13.648;7.958;11.635;11.635;11.635;11.635
16.518;20.447;16.857;16.865000000000002;15.2;12.008;12.008;25.046;25.046;19.817;12.95;25.992;16.75;25.992;25.992;25.992;25.992;25.992;25.992;25.992;25.046;25.046;26.939999999999998;18.796;7.709999999999999;16.857;16.847;16.908;7.709999999999999;12.008;12.008;12.008;12.008
25.005000000000003;25.521;26.970999999999997;26.383;24.238;14.702000000000002;14.702000000000002;33.007;33.007;26.736;19.309;26.970999999999997;26.857;28.999000000000002;28.999000000000002;28.999000000000002;28.999000000000002;28.999000000000002;28.999000000000002;28.999000000000002;33.007;33.007;24.669999999999998;20.753999999999998;8.86;26.970999999999997;27.448;26.137;8.86;14.702000000000002;14.702000000000002;14.702000000000002;14.702000000000002
34.006;32.402;33.507;33.589;32.568;18.2;18.2;32.392;32.392;33.589;30.417;33.507;33.555;33.589;33.589;33.589;33.589;33.589;33.589;33.589;32.392;32.392;27.5;20.571;9.891;33.507;33.283;33.589;9.891;18.2;18.2;18.2;18.2
36.006;36.964;36.173;36.384;35.898;20.408;20.408;33.003;33.003;36.515;35.463;36.173;36.114999999999995;36.515;36.515;36.515;36.515;36.515;36.515;36.515;33.003;33.003;35.0;21.868000000000002;12.0;36.173;36.023;36.515;12.0;20.408;20.408;20.408;20.408
36.769999999999996;36.769999999999996;36.769999999999996;36.769999999999996;36.769999999999996;20.679;20.679;31.610000000000003;31.610000000000003;36.769999999999996;36.769999999999996;36.769999999999996;36.769999999999996;30.336000000000002;36.769999999999996;36.769999999999996;36.769999999999996;36.769999999999996;30.336000000000002;36.769999999999996;31.610000000000003;31.610000000000003;36.769999999999996;22.063;9.891;36.769999999999996;36.769999999999996;36.769999999999996;9.891;20.679;20.679;20.679;20.679
37.0;37.0;37.0;37.0;37.0;22.796;22.796;32.001;32.001;37.0;37.0;37.0;37.0;30.336000000000002;37.0;37.0;37.0;37.0;30.336000000000002;37.0;32.001;32.001;37.0;21.122999999999998;9.0;37.0;37.0;37.0;9.0;22.796;22.796;22.796;22.796
36.591;36.591;36.591;36.591;36.591;23.319;23.319;32.638;32.638;36.591;36.591;36.591;36.591;30.336000000000002;36.591;36.591;36.591;36.591;30.336000000000002;36.591;32.638;32.638;36.591;20.993000000000002;8.785;36.591;36.591;36.591;8.785;23.319;23.319;23.319;23.319
36.010000000000005;36.010000000000005;36.010000000000005;36.010000000000005;36.010000000000005;23.237000000000002;23.237000000000002;30.01;30.01;36.010000000000005;36.010000000000005;36.010000000000005;36.010000000000005;36.0;36.010000000000005;36.010000000000005;36.010000000000005;36.010000000000005;36.0;36.010000000000005;30.01;30.01;36.010000000000005;21.419;7.923;36.010000000000005;36.010000000000005;36.010000000000005;7.923;23.237000000000002;23.237000000000002;23.237000000000002;23.237000000000002
36.72;36.72;36.72;36.72;36.72;23.234;23.234;33.001;33.001;36.72;36.72;36.72;36.72;36.72;36.72;36.72;36.72;36.72;36.72;36.72;33.001;33.001;36.72;22.281;6.587999999999999;36.72;36.72;36.72;6.587999999999999;23.234;23.234;23.234;23.234
38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;23.231;23.231;33.004000000000005;33.004000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;38.391000000000005;33.004000000000005;33.004000000000005;38.391000000000005;22.182;6.587999999999999;38.391000000000005;38.391000000000005;38.391000000000005;6.587999999999999;23.231;23.231;23.231;23.231
39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;23.29;23.29;37.337;37.337;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;39.791000000000004;37.337;37.337;39.791000000000004;22.577;8.014;39.791000000000004;39.791000000000004;39.791000000000004;8.014;23.29;23.29;23.29;23.29
39.021;39.299;40.730000000000004;40.442;39.17;24.547;24.547;32.999;32.999;39.324;39.260000000000005;40.730000000000004;40.475;40.730000000000004;40.730000000000004;40.730000000000004;40.730000000000004;40.730000000000004;40.730000000000004;40.730000000000004;32.999;32.999;39.285000000000004;23.543;9.14;40.730000000000004;39.801;40.442;9.14;24.547;24.547;24.547;24.547
41.558;41.558;41.558;41.558;41.558;24.997999999999998;24.997999999999998;32.995999999999995;32.995999999999995;41.558;41.558;41.558;41.558;41.558;41.558;41.558;41.558;41.558;41.558;41.558;32.995999999999995;32.995999999999995;41.558;22.75;11.11;41.558;41.558;41.558;11.11;23.383000000000003;23.383000000000003;24.997999999999998;24.997999999999998
40.192;40.961;40.102999999999994;40.175;39.983999999999995;24.115000000000002;24.115000000000002;31.442;31.442;41.57;39.897000000000006;40.102999999999994;40.083999999999996;41.57;41.57;41.57;41.57;41.57;41.57;41.57;31.442;31.442;40.062;21.019;14.083000000000002;40.102999999999994;40.044;40.22;14.083000000000002;23.78;23.78;24.115000000000002;24.115000000000002
38.418;40.887;38.132;38.366;37.75;21.977;21.977;30.006999999999998;30.006999999999998;42.845;37.47;40.230000000000004;38.073;42.845;42.845;42.845;42.845;42.845;42.845;42.845;30.006999999999998;30.006999999999998;38.001;20.712;15.056999999999999;38.132;37.943;38.509;15.056999999999999;21.977;21.977;21.977;21.977
34.004000000000005;36.114;33.714;33.919;33.38;20.23;20.23;26.0;26.0;37.5;32.904;33.714;33.664;37.5;37.5;37.5;37.5;37.5;37.5;37.5;26.0;26.0;33.546;19.97;16.59;33.714;33.55;34.041000000000004;16.59;20.23;20.23;20.23;20.23
31.2;31.2;31.2;31.2;31.2;19.012999999999998;19.012999999999998;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;31.2;18.302;15.6;31.2;31.2;31.2;15.6;19.012999999999998;19.012999999999998;19.012999999999998;19.012999999999998
29.498;29.498;29.498;29.498;29.498;17.762999999999998;17.762999999999998;27.907;27.907;29.498;29.498;29.498;29.498;29.498;29.498;29.498;29.498;29.498;29.498;29.498;27.907;27.907;29.498;18.836000000000002;13.940000000000001;29.498;29.498;29.498;13.940000000000001;17.762999999999998;17.762999999999998;17.762999999999998;17.762999999999998
26.344;27.469;26.310000000000002;26.406;26.149;16.814;14.141;24.79;24.79;28.29;26.026;26.310000000000002;26.282999999999998;28.29;28.29;28.29;28.29;28.29;28.29;28.29;24.79;24.79;26.262;17.581;12.5;26.310000000000002;26.23;26.468;12.5;14.141;14.141;14.141;14.141
