AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IE_SEM;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
7.662000000000001;7.662000000000001;5.827;7.662000000000001;7.662000000000001;7.662000000000001;7.662000000000001;5.827;2.836;7.662000000000001;7.662000000000001;5.827;7.662000000000001;10.391;7.662000000000001;7.662000000000001;7.662000000000001;7.662000000000001;7.662000000000001;7.662000000000001;7.662000000000001;5.827;5.827;7.662000000000001;8.537;8.58;5.827;7.662000000000001;7.662000000000001;8.8;4.007;4.007;4.007;7.662000000000001
8.59;8.573;7.662000000000001;8.591;8.593;8.596;8.596;7.662000000000001;4.007;8.58;8.596;7.662000000000001;8.592;10.8;8.59;8.59;8.59;8.59;8.59;8.59;8.59;7.662000000000001;7.662000000000001;8.52;10.815000000000001;9.14;7.662000000000001;8.593;8.59;8.58;4.164;4.164;5.497;8.595
9.893;9.358;8.592;9.940999999999999;10.046;10.112;10.112;8.595;5.497;9.14;10.112;8.592;10.043000000000001;11.5;9.74;9.74;9.74;9.74;9.74;9.74;9.74;8.595;8.595;9.870000000000001;11.222;9.982;8.592;10.043000000000001;9.893;9.14;4.517;4.517;5.693;10.083
10.556000000000001;10.116;10.017;10.834999999999999;11.05;11.05;11.05;10.083;5.693;9.982;11.05;10.017;11.027;11.0;13.037;10.556000000000001;13.037;10.556000000000001;13.037;13.037;13.037;10.083;10.083;10.774;11.818999999999999;10.353;10.017;11.027;10.743;9.982;4.9399999999999995;4.9399999999999995;5.6240000000000006;11.05
10.035;9.545;10.975;10.071;10.131;10.131;10.131;11.05;5.6240000000000006;9.3;10.131;10.975;10.144;10.5;11.5;10.035;11.5;10.035;11.5;11.5;11.5;11.05;11.05;10.109;11.020999999999999;10.311;10.975;10.174;10.035;10.353;4.970000000000001;4.970000000000001;5.54;10.131
9.256;9.256;10.136;9.256;9.256;9.256;9.256;10.131;5.54;9.256;9.256;10.136;9.256;9.5;10.491;9.256;10.491;9.256;10.491;10.491;10.491;10.131;10.131;9.256;9.495000000000001;10.109;10.136;9.256;9.256;10.311;4.840999999999999;4.840999999999999;5.353;9.034
8.506;8.506;9.256;8.506;8.506;8.506;8.506;9.034;5.353;8.506;8.506;9.256;8.506;9.114;8.506;8.506;8.506;8.506;8.506;8.506;8.506;9.034;9.034;8.506;8.506;9.567;9.256;8.506;8.506;10.109;3.535;3.535;3.535;8.506
8.495000000000001;8.495000000000001;8.506;8.495000000000001;8.495000000000001;8.495000000000001;8.495000000000001;8.506;3.535;8.495000000000001;8.495000000000001;8.506;8.495000000000001;8.983;8.495000000000001;8.495000000000001;8.495000000000001;8.495000000000001;8.495000000000001;8.495000000000001;8.495000000000001;8.506;8.506;8.495000000000001;8.637;8.681000000000001;8.506;8.495000000000001;8.495000000000001;9.567;3.21;3.21;3.21;8.291
8.03;8.03;8.495000000000001;8.03;8.03;8.03;8.03;8.291;3.21;8.03;8.03;9.599;8.03;8.495999999999999;8.03;8.03;8.03;8.03;8.03;8.03;8.03;8.291;8.291;8.03;8.190999999999999;9.001999999999999;8.495000000000001;8.03;8.03;8.681000000000001;2.5140000000000002;2.5140000000000002;2.5140000000000002;7.837000000000001
7.779000000000001;7.779000000000001;8.03;7.779000000000001;7.779000000000001;7.779000000000001;7.779000000000001;7.837000000000001;2.5140000000000002;7.779000000000001;7.779000000000001;8.03;7.779000000000001;7.9;7.779000000000001;7.779000000000001;7.779000000000001;7.779000000000001;7.779000000000001;7.779000000000001;7.779000000000001;7.837000000000001;7.837000000000001;7.779000000000001;8.193000000000001;9.0;8.03;7.779000000000001;7.779000000000001;9.001999999999999;2.145;2.145;2.145;7.5920000000000005
7.5200000000000005;7.5200000000000005;7.779000000000001;7.5200000000000005;7.5200000000000005;7.5200000000000005;7.5200000000000005;7.5920000000000005;2.145;7.5200000000000005;7.5200000000000005;7.779000000000001;7.5200000000000005;7.998;7.5200000000000005;7.5200000000000005;7.5200000000000005;7.5200000000000005;7.5200000000000005;7.5200000000000005;7.5200000000000005;7.5920000000000005;7.5920000000000005;7.5200000000000005;8.254999999999999;9.567;7.779000000000001;7.5200000000000005;7.5200000000000005;9.0;1.86;1.86;1.86;7.340000000000001
7.76;6.704000000000001;7.5200000000000005;7.731;7.997;8.071;8.071;7.340000000000001;1.86;5.816;8.071;7.741;7.88;7.7299999999999995;7.656999999999999;7.656999999999999;7.656999999999999;7.656999999999999;7.656999999999999;7.656999999999999;7.656999999999999;7.340000000000001;7.340000000000001;8.035;8.443999999999999;9.373999999999999;7.5200000000000005;7.922;7.656999999999999;9.567;1.802;1.802;1.802;7.878
7.755;7.385;7.851000000000001;7.745;7.837999999999999;7.864;7.864;7.878;1.802;7.074;7.864;7.851000000000001;7.797;7.7;7.718999999999999;7.718999999999999;7.718999999999999;7.718999999999999;7.718999999999999;7.718999999999999;7.718999999999999;7.878;7.878;7.851000000000001;8.649;8.7;7.851000000000001;7.811;7.718999999999999;9.373999999999999;1.9460000000000002;1.9460000000000002;1.9460000000000002;7.675
7.691;7.411;7.787000000000001;7.683;7.7540000000000004;7.776000000000001;7.776000000000001;7.675;1.9460000000000002;7.170999999999999;7.776000000000001;9.725;7.7219999999999995;8.0;7.875;7.875;7.875;7.875;7.875;7.875;7.875;7.675;7.675;7.764;9.745000000000001;8.6;7.787000000000001;7.733;7.662999999999999;8.7;2.32;2.32;2.32;7.761
7.3629999999999995;7.3629999999999995;7.715000000000001;7.3629999999999995;7.3629999999999995;7.3629999999999995;7.3629999999999995;7.761;2.32;7.3629999999999995;7.3629999999999995;7.715000000000001;7.3629999999999995;8.575;8.53;8.53;8.53;8.53;8.53;8.53;8.53;7.761;7.761;7.3629999999999995;9.969;8.075;7.715000000000001;7.3629999999999995;7.3629999999999995;8.6;3.4530000000000003;3.4530000000000003;3.4530000000000003;7.3629999999999995
7.0;7.0;7.3629999999999995;7.0;7.0;7.0;7.0;7.3629999999999995;3.4530000000000003;7.0;7.0;7.364;7.0;9.928;8.263;8.263;8.263;8.263;8.263;8.263;8.263;7.3629999999999995;7.3629999999999995;7.0;8.625;8.004999999999999;7.3629999999999995;7.0;7.0;8.075;3.725;3.725;3.725;7.0
5.997;5.997;7.0;5.997;5.997;5.997;5.997;7.0;3.725;5.997;5.997;7.0;5.997;10.3;7.476000000000001;7.476000000000001;7.476000000000001;7.476000000000001;7.476000000000001;7.476000000000001;7.476000000000001;7.0;7.0;5.997;5.997;7.098999999999999;7.0;5.997;5.997;8.004999999999999;3.189;3.189;3.189;5.997
2.7359999999999998;2.7359999999999998;5.997;2.7359999999999998;2.7359999999999998;2.7359999999999998;2.613;5.997;3.189;2.7359999999999998;2.7359999999999998;5.997;2.7359999999999998;10.0;6.898000000000001;6.898000000000001;6.898000000000001;6.898000000000001;6.898000000000001;6.898000000000001;6.898000000000001;5.997;5.997;2.7359999999999998;5.535;7.8950000000000005;5.997;2.7359999999999998;2.7359999999999998;7.098999999999999;2.2329999999999997;2.2329999999999997;2.2329999999999997;2.5620000000000003
0.5;0.5;2.7359999999999998;0.5;0.5;0.5;0.623;2.5620000000000003;2.2329999999999997;0.5;0.5;2.7359999999999998;0.5;9.951;5.18;5.18;5.18;5.18;5.18;5.18;5.18;2.5620000000000003;2.5620000000000003;0.5;4.3100000000000005;7.8950000000000005;2.7359999999999998;0.5;0.5;6.0;0.623;0.623;0.623;0.623
-0.001;-0.001;0.5;-0.001;-0.001;-0.001;0.259;0.623;0.623;-0.001;-0.001;0.5;-0.001;9.0;5.95;2.835;2.835;2.835;2.835;5.95;2.835;0.623;0.623;-0.001;4.428;7.8950000000000005;0.5;-0.001;-0.001;5.74;0.259;0.259;0.259;0.259
-0.4;-0.317;0.005;-0.40099999999999997;-0.445;-0.491;0.22200000000000003;0.259;0.259;-0.007000000000000001;-0.491;0.005;-0.425;8.9;2.73;2.73;2.73;2.73;2.73;2.73;2.73;0.259;0.259;-1.0;4.4350000000000005;7.8950000000000005;-0.001;-0.434;-0.385;6.0;0.22200000000000003;0.22200000000000003;0.22200000000000003;0.22200000000000003
-0.339;-0.339;0.001;-0.339;-0.339;-0.339;0.178;0.22200000000000003;0.22200000000000003;-0.339;-0.339;0.002;-0.339;8.4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.22200000000000003;0.22200000000000003;-1.0050000000000001;4.2909999999999995;7.885;-0.421;-0.339;-0.339;6.0;0.178;0.178;0.178;0.178
-0.012;-0.079;0.096;-0.005;-0.007000000000000001;-0.005;0.161;0.178;0.178;-0.008;-0.005;0.096;0.0;8.1;3.0;3.0;3.0;3.0;3.0;3.0;3.0;0.178;0.178;-0.38;6.420999999999999;7.875;-0.339;0.003;-0.008;5.641;0.161;0.161;0.161;0.161
0.48200000000000004;0.255;0.258;0.487;0.504;0.538;0.538;0.161;0.161;0.362;0.538;0.258;0.49800000000000005;8.787;3.463;3.463;3.463;3.463;3.463;3.463;3.463;0.161;0.161;0.001;7.851999999999999;7.875;0.0;0.502;0.48;5.6;0.538;0.538;0.538;0.538
4.566;4.566;0.496;4.566;4.566;4.566;4.566;0.538;0.538;4.566;4.566;7.946;4.566;8.912;6.95;6.95;6.95;6.95;6.95;6.95;6.95;0.538;0.538;4.566;10.190999999999999;7.875;0.496;4.566;4.566;6.1;1.3960000000000001;1.3960000000000001;1.3960000000000001;4.456
7.5;7.5;8.17;7.5;7.5;7.5;7.5;4.456;1.3960000000000001;7.5;7.5;9.276;7.5;9.743;8.988;8.988;8.988;8.988;8.988;8.988;8.988;4.456;4.456;7.5;10.55;8.01;4.566;7.5;7.5;7.5;1.444;1.444;1.967;7.5
8.397;8.008;7.741;8.41;8.475;8.495999999999999;8.495999999999999;7.5;1.967;7.720000000000001;8.495999999999999;7.741;8.475;10.0;11.5;10.984;11.5;10.984;11.5;11.5;11.5;7.5;7.5;8.348;11.227;8.11;7.5;8.475;8.376999999999999;8.01;1.386;1.386;1.6149999999999998;8.293000000000001
9.25;8.198;8.472;9.855;9.709;9.49;9.49;8.293000000000001;1.6149999999999998;7.351000000000001;9.49;8.472;10.163;9.955;15.5;10.828;15.5;10.828;15.5;15.5;15.5;8.293000000000001;8.293000000000001;9.408;10.988;10.2;8.472;10.163;9.713;8.11;1.308;1.308;1.308;9.262
9.272;7.784999999999999;10.101;9.479000000000001;9.625;9.49;9.49;9.262;1.308;6.67;9.49;10.101;9.763;9.667;14.499;11.484;14.499;11.484;14.499;14.499;14.499;9.262;9.262;9.368;10.465;10.334;10.101;9.886;9.338;10.2;1.151;1.151;1.151;9.262
8.692;7.956;9.739;8.728;8.829;8.789;8.789;9.262;1.151;7.401999999999999;8.789;9.739;8.849;9.098;11.5;10.2;11.5;10.2;11.5;11.5;11.5;9.262;9.262;8.723;9.809000000000001;9.567;9.739;8.898;8.669;10.334;0.994;0.994;0.994;8.578
8.117;8.117;8.836;8.117;8.117;8.117;8.117;8.578;0.994;8.117;8.117;8.836;8.117;9.36;8.916;8.916;8.916;8.916;8.916;8.916;8.916;8.578;8.578;8.117;8.117;9.2;8.836;8.117;8.117;9.567;0.8869999999999999;0.8869999999999999;0.8869999999999999;7.922
8.112;8.112;8.117;8.112;8.112;8.112;8.112;7.922;0.8869999999999999;8.112;8.112;8.477;8.112;9.062999999999999;8.53;8.53;8.53;8.53;8.53;8.53;8.53;7.922;7.922;8.112;8.198;9.016;8.117;8.112;8.112;9.2;0.7190000000000001;0.7190000000000001;0.7190000000000001;7.917
7.49;7.49;8.112;7.49;7.49;7.49;7.49;7.917;0.7190000000000001;7.49;7.49;10.861;7.49;8.77;7.7700000000000005;7.7700000000000005;7.7700000000000005;7.7700000000000005;7.7700000000000005;7.7700000000000005;7.7700000000000005;7.917;7.917;7.49;7.827;8.995999999999999;8.112;7.49;7.49;9.016;0.722;0.722;0.722;7.31
7.251;7.251;7.49;7.251;7.251;7.251;7.251;7.31;0.722;7.251;7.251;10.214;7.251;8.206;7.769;7.769;7.769;7.769;7.769;7.769;7.769;7.31;7.31;7.251;7.7829999999999995;8.934999999999999;7.49;7.251;7.251;8.995999999999999;0.737;0.737;0.737;7.077
7.142;7.051;7.251;7.141;7.161;7.165000000000001;7.165000000000001;7.077;0.737;6.9799999999999995;7.165000000000001;10.132;7.1530000000000005;7.8;7.55;7.55;7.55;7.55;7.55;7.55;7.55;7.077;7.077;7.161;7.7829999999999995;8.665000000000001;7.251;7.156000000000001;7.136;8.934999999999999;0.731;0.731;0.731;6.993
7.251;7.0;7.151000000000001;7.247;7.302;7.314;7.314;6.993;0.731;6.806;7.314;10.408;7.279999999999999;7.7540000000000004;7.55;7.55;7.55;7.55;7.55;7.55;7.55;6.993;6.993;7.3;7.581999999999999;8.469;7.151000000000001;7.289;7.233;8.665000000000001;0.8140000000000001;0.8140000000000001;0.8140000000000001;7.139
7.165000000000001;6.933;7.273999999999999;7.161;7.212000000000001;7.223000000000001;7.223000000000001;7.139;0.8140000000000001;6.7540000000000004;7.223000000000001;14.597;7.191;7.284000000000001;7.55;7.55;7.55;7.55;7.55;7.55;7.55;7.139;7.139;7.211;7.5040000000000004;8.0;7.273999999999999;7.199;7.148000000000001;8.469;0.917;0.917;0.917;7.05
6.869;6.726000000000001;7.186;6.867;6.898999999999999;6.906999999999999;6.906999999999999;7.05;0.917;6.616;6.906999999999999;15.197;6.885;7.759;7.55;6.869;6.869;6.869;6.869;7.55;6.869;7.05;7.05;6.897;7.848000000000001;7.875;7.186;6.890000000000001;6.859;8.0;1.017;1.017;1.017;6.741
6.476999999999999;6.476999999999999;6.882;6.476999999999999;6.476999999999999;6.476999999999999;6.476999999999999;6.741;1.017;6.476999999999999;6.476999999999999;15.197;6.476999999999999;8.767;6.75;6.476999999999999;6.476999999999999;6.476999999999999;6.476999999999999;6.75;6.476999999999999;6.741;6.741;6.476999999999999;7.531999999999999;6.301;6.882;6.476999999999999;6.476999999999999;7.875;1.205;1.205;1.205;6.321
5.081;5.081;6.476999999999999;5.081;5.081;5.081;5.081;6.321;1.205;5.081;5.081;14.597;5.081;12.0;5.081;5.081;5.081;5.081;5.081;5.081;5.081;6.321;6.321;5.081;5.081;6.0;6.476999999999999;5.081;5.081;6.301;1.387;1.387;1.387;4.9590000000000005
2.196;2.193;5.081;2.242;2.189;2.193;1.8820000000000001;4.9590000000000005;1.387;2.195;2.193;5.081;2.17;10.5;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.9590000000000005;4.9590000000000005;2.193;2.184;5.1;5.081;2.178;2.215;4.799;1.7260000000000002;1.7260000000000002;1.7260000000000002;1.873
0.511;0.511;0.967;0.511;0.511;0.511;0.8220000000000001;1.873;1.7260000000000002;0.511;0.511;0.967;0.511;10.7;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.873;1.873;0.511;0.999;6.478;0.967;0.511;0.511;2.5;0.8220000000000001;0.8220000000000001;0.8220000000000001;0.8220000000000001
0.0;0.0;0.511;0.0;0.0;0.0;0.449;0.8220000000000001;0.8220000000000001;0.0;0.0;0.511;0.0;10.5;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.8220000000000001;0.8220000000000001;0.0;0.666;7.875;0.511;0.0;0.0;2.5;0.449;0.449;0.449;0.449
-0.002;0.315;0.506;-0.036;-0.20600000000000002;-0.49800000000000005;0.40599999999999997;0.449;0.449;-0.002;-0.49800000000000005;0.506;0.001;11.355;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.449;0.449;-1.443;0.667;7.875;0.0;0.016;-0.052000000000000005;2.5;0.40599999999999997;0.40599999999999997;0.40599999999999997;0.40599999999999997
0.0;-1.176;0.263;-0.44400000000000006;-1.732;-2.945;0.363;0.40599999999999997;0.40599999999999997;-0.009;-2.945;0.263;-0.529;9.099;2.5;2.5;2.5;2.5;2.5;2.5;2.5;0.40599999999999997;0.40599999999999997;-8.154;0.6679999999999999;6.44;0.002;-0.46399999999999997;-0.40700000000000003;4.0;0.363;0.363;0.363;0.363
-2.341;-3.658;0.2;-2.074;-2.7670000000000003;-3.6350000000000002;0.305;0.363;0.363;-3.379;-3.6350000000000002;0.2;-1.7289999999999999;8.538;2.7;2.7;2.7;2.7;2.7;2.7;2.7;0.363;0.363;-4.023;0.6849999999999999;5.1;-0.446;-1.5;-2.23;4.0;0.305;0.305;0.305;0.305
-0.417;-0.799;0.257;-0.304;-0.364;-0.433;0.3;0.305;0.305;-0.72;-0.433;0.257;-0.193;8.677;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.305;0.305;-2.5;1.122;5.1;-1.6960000000000002;-0.124;-0.356;3.0;0.3;0.3;0.3;0.3
0.0;0.0;0.511;0.0;0.0;0.0;0.501;0.3;0.3;0.0;0.0;0.6769999999999999;0.0;9.772;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.3;0.3;0.0;3.343;5.1;-0.192;0.0;0.0;3.0;0.501;0.501;0.501;0.501
3.45;3.45;0.001;3.45;3.45;3.45;2.949;0.501;0.501;3.45;3.45;15.197;3.45;9.555;3.45;3.45;3.45;3.45;3.45;3.45;3.45;0.501;0.501;3.45;8.292;7.821;0.0;3.45;3.45;4.514;1.54;1.54;1.54;2.949
7.821;7.821;3.45;7.821;7.821;7.821;7.821;2.949;1.54;7.821;7.821;15.797;7.821;10.044;7.821;7.821;7.821;7.821;7.821;7.821;7.821;2.949;2.949;7.821;9.091;8.35;3.45;7.821;7.821;7.821;1.549;1.549;1.549;7.821
9.398;8.667;8.924;9.829;9.782;9.894;9.894;7.821;1.549;8.35;9.894;8.924;9.946;10.5;9.5;9.398;9.5;9.398;9.5;9.5;9.5;7.821;7.821;8.2;9.919;9.056999999999999;7.821;9.885;9.779;8.35;1.59;1.59;2.324;9.894
10.129999999999999;9.4;9.906;11.179;10.891;10.979000000000001;10.979000000000001;9.919;1.59;9.056999999999999;10.979000000000001;9.906;12.009;10.773;15.3;10.129999999999999;15.3;10.129999999999999;15.3;15.3;15.3;9.919;9.919;9.4;11.342;9.93;9.906;11.51;10.606;9.056999999999999;1.318;1.318;2.698;10.979000000000001
9.894;9.593;12.009;10.633;10.215;10.26;10.26;10.979000000000001;1.318;9.238;10.26;12.009;11.573;10.489;12.999;10.071;12.999;10.071;12.999;12.999;12.999;10.979000000000001;10.979000000000001;10.0;10.834999999999999;10.364;12.009;11.028;10.24;9.93;1.244;1.244;2.194;10.26
9.866;9.766;11.202;9.873000000000001;9.89;9.9;9.9;10.26;1.244;9.73;9.9;11.202;9.891;9.3;9.73;9.73;9.73;9.73;9.73;9.73;9.73;10.26;10.26;9.766;9.9;9.567;11.202;9.891;9.865;10.364;0.9550000000000001;0.9550000000000001;0.9550000000000001;9.9
8.698;8.698;9.887;8.698;8.698;8.698;8.698;9.9;0.9550000000000001;8.698;8.698;9.887;8.698;8.723;8.698;8.698;8.698;8.698;8.698;8.698;8.698;9.9;9.9;8.698;10.245999999999999;9.709999999999999;9.887;8.698;8.698;9.567;0.655;0.655;0.655;8.698
7.8709999999999996;7.8709999999999996;8.698;7.8709999999999996;7.8709999999999996;7.8709999999999996;7.8709999999999996;8.698;0.655;7.8709999999999996;7.8709999999999996;9.275;7.8709999999999996;7.9030000000000005;8.2;7.8709999999999996;7.8709999999999996;7.8709999999999996;7.8709999999999996;8.2;7.8709999999999996;8.698;8.698;7.8709999999999996;10.09;9.159;8.698;7.8709999999999996;7.8709999999999996;9.709999999999999;0.11699999999999999;0.11699999999999999;0.11699999999999999;7.8709999999999996
7.109999999999999;7.109999999999999;7.8709999999999996;7.109999999999999;7.109999999999999;7.109999999999999;7.109999999999999;7.8709999999999996;0.11699999999999999;7.109999999999999;7.109999999999999;8.152;7.109999999999999;7.497;8.2;7.109999999999999;7.109999999999999;7.109999999999999;7.109999999999999;8.2;7.109999999999999;7.8709999999999996;7.8709999999999996;7.109999999999999;10.119;9.099;7.8709999999999996;7.109999999999999;7.109999999999999;9.159;0.001;0.001;0.001;7.109999999999999
7.007;7.007;7.109999999999999;7.007;7.007;7.007;7.007;7.109999999999999;0.001;7.007;7.007;8.862;7.007;7.351999999999999;8.2;7.12;7.12;7.12;7.12;8.2;7.12;7.109999999999999;7.109999999999999;7.007;10.120000000000001;9.136;7.109999999999999;7.007;7.007;9.099;0.0;0.0;0.0;7.007
6.991;6.768000000000001;7.007;6.9799999999999995;7.0680000000000005;7.114;7.114;7.007;0.0;6.364;7.114;7.007;7.031999999999999;7.2;7.8;7.0;7.0;7.0;7.0;7.8;7.0;7.007;7.007;7.103;10.120000000000001;9.068999999999999;7.007;7.045999999999999;6.955;9.136;-0.002;-0.002;-0.002;7.08
7.2620000000000005;6.958;7.022;7.249;7.366;7.426;7.426;7.08;-0.002;6.39;7.426;8.187000000000001;7.3180000000000005;7.351999999999999;7.3;7.215000000000001;7.215000000000001;7.215000000000001;7.215000000000001;7.3;7.215000000000001;7.08;7.08;7.406999999999999;10.007;8.209999999999999;7.022;7.336;7.215000000000001;9.068999999999999;0.0;0.0;0.0;7.381
8.497;7.784999999999999;7.303;8.484;8.702;8.836;8.836;7.381;0.0;7.023999999999999;8.836;8.656;8.616;8.426;8.395;8.395;8.395;8.395;8.395;8.395;8.395;7.381;7.381;7.7;10.016;9.3;7.303;8.652;8.423;8.209999999999999;0.001;0.001;0.001;8.623000000000001
10.093;9.973;8.591;10.504999999999999;11.177;12.209;12.209;8.753;0.001;8.85;12.209;8.591;10.722;9.6;8.951;8.951;8.951;8.951;8.951;8.951;8.951;8.753;8.753;8.49;11.445;9.939;8.591;10.889;10.389;9.3;0.257;0.257;0.257;11.611
10.647;10.398;10.714;11.097;11.419;11.379000000000001;11.379000000000001;11.611;0.257;9.939;11.379000000000001;10.714;11.297;10.724;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.611;11.611;9.791;12.208;9.995000000000001;10.714;11.342;11.0;9.939;0.49000000000000005;0.49000000000000005;2.191;11.379000000000001
9.995000000000001;9.995000000000001;11.251000000000001;9.995000000000001;9.995000000000001;9.995000000000001;9.995000000000001;11.507;0.49000000000000005;9.995000000000001;9.995000000000001;11.251999999999999;9.995000000000001;11.0;11.82;11.82;11.82;11.82;11.82;11.82;11.82;11.507;11.507;9.995000000000001;11.116;8.577;11.251000000000001;9.995000000000001;9.995000000000001;9.995000000000001;0.673;0.673;1.323;9.995000000000001
8.618;8.55;9.995000000000001;8.623000000000001;8.631;8.641;8.641;9.995000000000001;0.673;8.577;8.641;9.995000000000001;8.629000000000001;10.95;12.0;12.0;12.0;12.0;12.0;12.0;12.0;9.995000000000001;9.995000000000001;8.355;9.709;7.5;9.995000000000001;8.631;8.620999999999999;8.577;0.648;0.648;0.648;8.637
7.5;7.5;8.628;7.5;7.5;7.5;7.5;8.637;0.648;7.5;7.5;8.77;7.5;9.34;11.267;11.267;11.267;11.267;11.267;11.267;11.267;8.637;8.637;7.5;8.519;7.008;8.628;7.5;7.5;7.5;0.501;0.501;0.501;7.5
7.008;7.008;7.5;7.008;7.008;7.008;7.008;8.013;0.501;7.008;7.008;7.5;7.008;8.844;11.206;11.206;11.206;11.206;11.206;11.206;11.206;8.013;8.013;7.008;8.098;6.898999999999999;7.5;7.008;7.008;7.008;0.502;0.502;0.502;7.008
6.923;6.8790000000000004;7.008;6.925;6.928;6.923;6.923;7.008;0.502;6.898999999999999;6.937;7.008;6.927;8.3;8.925;8.925;8.925;8.925;8.925;8.925;8.925;7.008;7.008;6.834999999999999;8.322;6.654000000000001;7.008;6.928;6.923;6.898999999999999;0.499;0.499;0.499;6.923
7.003;6.506;6.927;6.946;6.95;6.919;6.919;8.02;0.499;6.654000000000001;6.933;6.927;6.962999999999999;7.883;8.922;8.922;8.922;8.922;8.922;8.922;8.922;8.02;8.02;6.175;8.504000000000001;6.715999999999999;6.927;6.959999999999999;6.936;6.654000000000001;0.509;0.509;0.509;6.919
7.005;6.641;6.956999999999999;7.048;7.325;6.644;6.644;8.015;0.509;6.715999999999999;6.8069999999999995;6.956999999999999;7.086;7.659999999999999;10.086;10.086;10.086;10.086;10.086;10.086;10.086;8.015;8.015;6.2;9.562000000000001;6.8790000000000004;6.956999999999999;7.090999999999999;7.029999999999999;6.715999999999999;0.511;0.511;0.511;6.644
7.507;6.808;7.067;7.381;7.301;6.817;6.817;8.015;0.511;6.8790000000000004;6.984999999999999;7.067;7.398999999999999;7.7;10.086;10.086;10.086;10.086;10.086;10.086;10.086;8.015;8.015;6.4;10.238;7.5920000000000005;7.067;7.3629999999999995;7.373;6.8790000000000004;0.537;0.537;0.537;6.817
7.784999999999999;7.4670000000000005;7.383;7.808;7.845999999999999;7.7;7.7;8.016;0.537;7.5920000000000005;7.889;8.465;7.833;8.643;9.631;9.631;9.631;9.631;9.631;9.631;9.631;8.016;8.016;6.529999999999999;10.027;8.792;7.383;7.8420000000000005;7.795999999999999;7.5920000000000005;0.49800000000000005;0.49800000000000005;0.49800000000000005;7.7
8.917;8.711;7.83;8.931000000000001;8.952;8.98;8.98;7.873;0.49800000000000005;8.792;8.98;9.501000000000001;8.948;9.928;8.922;8.922;8.922;8.922;8.922;8.922;8.922;7.873;7.873;8.171;11.895;8.834999999999999;7.83;8.954;8.922;8.792;0.538;0.538;0.538;8.98
9.89;9.27;8.946;9.929;9.995999999999999;10.076;10.076;9.104000000000001;0.538;9.513;10.076;10.616;9.98;10.934000000000001;9.513;9.513;9.513;9.513;9.513;9.513;9.513;9.104000000000001;9.104000000000001;7.612;14.773;9.512;8.946;9.998999999999999;9.906;8.834999999999999;0.617;0.617;0.617;10.076
12.761;10.873999999999999;9.974;12.833000000000002;13.234;13.535;13.535;10.076;0.617;10.133;13.535;9.974;13.075;11.842;11.331;11.331;11.331;11.331;11.331;11.331;11.331;10.076;10.076;8.49;15.206999999999999;10.145999999999999;9.974;13.146;12.72;9.512;0.766;0.766;0.766;13.363
14.608;10.53;13.035;14.677000000000001;15.294;15.737;15.737;13.363;0.766;10.145999999999999;15.737;13.035;15.040000000000001;11.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;13.363;13.363;11.9;15.440999999999999;10.367;13.035;15.153;14.507;10.145999999999999;0.8089999999999999;0.8089999999999999;0.8089999999999999;15.440999999999999
12.282;11.118;14.977;12.423;12.709;12.84;12.84;15.440999999999999;0.8089999999999999;10.367;12.84;14.977;12.655;10.4;11.267;11.206;11.267;11.206;11.267;11.267;11.267;15.440999999999999;15.440999999999999;12.05;15.294;10.0;14.977;12.655;12.315000000000001;10.367;0.8009999999999999;0.8009999999999999;0.8009999999999999;12.782
10.091;10.056999999999999;12.632;10.093;10.102;10.104000000000001;10.104000000000001;12.782;0.8009999999999999;10.0;10.104000000000001;12.632;10.102;8.696;10.0;10.0;10.0;10.0;10.0;10.0;10.0;12.782;12.782;10.102;15.012;9.512;12.632;10.105;10.089;10.0;0.5650000000000001;0.5650000000000001;0.5650000000000001;10.104000000000001
8.891;8.866;10.1;8.892;8.895;8.898;8.898;10.116;0.421;8.876000000000001;8.898;10.1;8.894;8.948;8.876000000000001;8.876000000000001;8.876000000000001;8.876000000000001;8.876000000000001;8.876000000000001;8.876000000000001;10.116;10.116;8.8;12.679;9.251999999999999;10.1;8.895;8.891;8.876000000000001;0.532;0.532;0.532;8.897
8.023;8.02;8.894;8.031;8.022;8.023;8.023;8.897;-0.001;8.018;8.023;8.894;8.019;8.045;8.026;8.026;8.026;8.026;8.026;8.026;8.026;8.897;8.897;8.023;10.43;9.0;8.894;8.02;8.026;9.251999999999999;0.526;0.526;0.526;8.020999999999999
